dataset,split,id,hard_label,soft_label_0,soft_label_1,text,lang,annotators,anno_rank,anno_correct
ArMIS,train,339,1,0.0,1.0,والله انت اللي تفشلين مره قاعده تدافعين نسويات رخيصات يستاهلون التنمر اذا انت نفس الفصيلة مشكله والله,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,340,0,1.0,0.0,الحياه أبسط اللي قاعدين نسويه بكثييير اللي حاب يقرب يقرب اللي حاب يبعد يبعد واللي يحبك تخسره واللي بيمشي تتمسك واشكره الفترة اللي كان موجود اللي يهتم فيك اهتم واللي يحسسك احساس حلو . . رده باحساس أحلى,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,341,0,1.0,0.0,حزنتني لأنك مالقيت ناقصات عقل ودين الناقصات مراتب أعلى منك بكثييير انت عندك ياكامل العقل تنتقد الناس وفي مراتبهم العليا اللي تخسي توصل,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,342,0,1.0,0.0,عروة عائشة أخبرته بيعة النساء قالت رسول الله صلى الله وسلم بيده امرأة يأخذ عليها أخذ عليها فأعطته قال اذهبي فقد بايعتك,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,343,0,1.0,0.0,آخر إكتشافاتي ٢٠٢٠ أنه الشباب معهم حقد دراسي بينما فئة النساء تخلصوا هالشيء زمن بعيد ويالله عاد خذلك,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,344,0,1.0,0.0,الملك يدعم النسويات تراه,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,345,1,0.0,1.0,الله ياخذ النسويات الصبح,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,346,0,1.0,0.0,منجد ولهم عين يقولون النسويات فاسدات والله روسهم الفاسدة الي مغسوله وراعين,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,347,0,0.67,0.33,عود شوفونه متحررات ضالات يدورن مواضيع فارغة بشروطه وهي حرة ترفض تقبل شكو حاطات روحجن,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,348,0,1.0,0.0,typical stereotype سبحان الله هالنوع عنده ناقصات عقل دين شنسوي عاد النقص ترا الريال العالمين خلق الحرمة ضلع الرجل عسب خذنا نقص الرجل,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,349,1,0.0,1.0,احد قال الرجل الصالح راح يتفاهم زوجته بطريقة انها تهتم بالابناء وتكون ملكة بحياتها وببيتها دامه مقتدر ومو مقصر ابدا يخدمها برا بيتها وهي تخدمة داخله العملية مسواه لكل شخص قدرته عموما الله يلعن,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,350,1,0.33,0.67,حديث ناقصات عقل دين اعتبره براهن النبوة,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,351,0,1.0,0.0,التحريض النساء والجرائم المفبركه الي تطلع وناس تتفاعل معاها راح تزيد نسب العنف المرأه الي تنشروه اله أثار جانبيه كافي فبركة أخبار وكل شويه مطلعيلنه وحده قاتله زوجها وتحششون اساس الموضوع يضحك مثلا ... ماعايزين تحريض اكثر المرأه بالأصل مضطهده ومعنفه بدون سبب,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,352,0,0.67,0.33,محاضره نسويات بيموتو بينهارو,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,353,0,1.0,0.0,ذكوري يفكر يتكلم النسويات يقولوا نبي التفصخ ذقوا علي اعطيكم صورتي انا ناسمه متحجبه,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,354,1,0.0,1.0,شتتوقع بنات شوارع,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,355,0,1.0,0.0,ليـس شيم الرجال تكبر حضن إمرآه تنضج تتبرأ عقلها صنعك نقاش ناقصات عقل ودين,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,356,1,0.0,1.0,هذول يطالبون بإسقاط الولاية نفس الشكليات ياسعود تفكير شراميطىي وسفاله,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,357,1,0.0,1.0,داشرات,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,358,0,1.0,0.0,مليانة حسابات نسويات تتقفل الذكوريين ويستخدموا معاها اقذر الالفاظ وحتى توصل انهم ينبشوا وراها ويحاولوا يضروها ويدمروا حياتها بالكامل التعصب مشكلة مجتمعنا,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,359,0,1.0,0.0,يهين النساء بحجة أنهن ناقصات عقل ودين عقل دين,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,360,1,0.33,0.67,ليه تروحو تركيا وتشوفو التعامل الأنثى ليه تفحصو تحثائيات امريكا العنف المرأة ليش تحلن سمانا أنكن رجعيات بدكن تحسن إحساس محدد قفانا,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,361,0,1.0,0.0,العلم سيدي لاحظنا الترشيح تقدم العمر زمن اوائل النساء وبعد الدراسه الخارج,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,362,1,0.33,0.67,وجالس تجلد الفسويات الحين,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,363,1,0.0,1.0,انتي اوسخ النسويات اقسم بالله الواحد صار يخاف يرتبط فيكم وسخات قذرات وهذا وانتي عجوز كبيره ممحونه الاصغر منك وانا اليوم اقولك ماراح نهتم ماتفهمين,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,364,1,0.0,1.0,البارح مطلعه صاحبتها وهي نايمه مسويه انها نايمه وطالع ظهرها بدون ملابس غطى وتهدد السعوديين الي ينتقدونها بالمحاكم يعني مايكفونا صايعاتنا نتحمل صايعات باقي الدول وكلهم باسم زوجي سعودي ابني سعودي,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,365,0,0.67,0.33,شفتوا شلون تعيبون إوروبا شلون يتهمون النساء بالمس الشيطاني بسبب الجهل اللي انتشر يحرقونهم يسجنونهم يعذبونهم شفتوا شلون كان قتل للنساء لان نافي طلاق كان اذا واحد زوجته ماتبغيه يروح يتهمها بالخيانة يحرق بيتها احيانا يطلب مساعدة القسارسة,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,366,1,0.0,1.0,منحلات صايعات ضايعات,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,367,1,0.0,1.0,الحوامل وقحات طسي لبيتك مزوجينك يبون الفكه منك وناشبتلهم انتي وورعك,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,368,1,0.0,1.0,دليل عدك احنا كلنا الرجل ينجذب للمرأة فمنطقيا نسبة الاغتصاب تحرش الخ تزداد النسوان يصيرن سافرات محجبات الرجل ينجذب للمرأة السافرة الي مطلعة جسمها المنتقبة والمحجبة الي ساترة جسمها تحكمون,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,369,0,1.0,0.0,الرسول يقل ناقصات عقل قال ناقصات دين الحائض يجوز تصلي تصوم,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,370,0,0.67,0.33,صادق حبوب منع الحمل تسبب عقم للبنت ولاكن بنات كلب يقولن للبنات الي توهن متزوجات اكلن حبوب منع حمل واذا شفتي الوضع طيب وقفي الحبوب والبنات مسكينات يتطلقن واكثر يدمر النساء نساء حاسدات قريبات صديقات امهات اوخوات اووقال ترى بتزوج كأنه يقولها لاتاكلين منع,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,371,0,1.0,0.0,طبعا بإستثناء النسويه,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,372,0,1.0,0.0,أولا ثقي ثقة تامة انك لستي وحدك مشكلتك مشكلة الكثير النساء الشرق الاوسط ثانيا تضعفي أبدا تعطي فرصة للمتحرش انه يدمر حياتك ادرك انه امر غاية الصعوبة انتي قوية مريتي بمواقف صعبة تخطيتيها انتي قادرة تخطي المستقبل,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,373,0,1.0,0.0,انصحك وغيرك بكتاب فتاة الضباب عدة مقالات احاديث المرأة وبتعرفوا وقتها الاسلام كرم المرأة الخلل بالاسلام الخلل فينا اننا مافهمنا ولاتعبنا نفسنا نفهم الاسلام والاحاديث ووقت مايجي يقول فيكم كلمه مثلا ناقصات عقل ثرتوا وقلبتوها قيامة وكذبتوا الاحاديث,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,374,1,0.0,1.0,شكد كحاب بنات شوارع,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,375,0,0.67,0.33,انتي فصلتيني ضحك النسويه اساس المساواه ومش عايزه تخلي الرجل اقل المراه العكس المجتمع الي انتي عايشه رافض النسويه بسبب انهم رافضين المساواه فهل انتي فاهمه كلامك هبد,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,376,0,1.0,0.0,خلاص ماشي تحيا المرأة المتحررة,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,377,1,0.33,0.67,قال ابن القيم رحمه الله الطرق الحكمية صـ٤٠٧ أعظم أسباب الموت العام كثرة الزنا بسبب تمكين النساء اختلاطهن بالرجال والمشي بينهم متبرجات متجملات علم أولياء الأمر فساد الدنيا والرعية قبل الدين لكانوا أشد شيء منع لذلك,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,378,1,0.33,0.67,خلها ربك يمنعونهن زيارة والديهن بدون سبب تحكم فقط الله سلط عليهم هالجيل نساء عاصيات متسلطات لاتتورع سحره والعياذ بالله,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,379,1,0.33,0.67,المقصد المراءة العاقلة اللتي تساعد المجتمع والوطن مراءة مثل النسويات يساعدن تفكيك المجتمع وطمس العادات والتقاليد وادخال افكار دخيله كالشذوذ,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,380,0,1.0,0.0,الإمام الطيب ودعم حقوق المرأة والطفل دعم فضيلته حقوق الطفل بشكل دائم ومستمر فقد أطلق حملات توعوية إلكترونية لمناهضة العنف الأطفال مثل حملة وحملة إنها رحمة وغير جهود فضيلة الإمام الأكبر نشر الس الم جتمعي ودعم حقوق المرأة والطفل موسى,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,381,1,0.0,1.0,هذول تابعتهم رخيصات الرخص الحلو,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,382,1,0.33,0.67,صادقه بعضهن متسلطات مريضات,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,383,1,0.0,1.0,اول قلت الي نزلوا صورهم محترمين رخيصات نفسها وقحي وبعدين فسوية معليك شرهه عاد تفكرون مؤخرتكم خساره وقتي ضيعته فسويه اصلا يدافع المقح الا فسويات لان يبونها ويكذبون يقولون حقوق المراءة وهم يبون,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,384,1,0.0,1.0,فجور النساء راح يدمر هالديره فوق الفساد المالي فساد اخلاقي,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,385,0,1.0,0.0,محمد العود الأخضر النساء عود اخضر قابل بأن ثمر وقابل بأن زهر قابل بأن لقد اثمرت الأم باالولد والبنت وازهرت الأخت بالعلم والمعرفة وضحت الزوجة بعمرها أجل سكن القلب وتغلغل الفؤاد برغم لهيب الحياة أنها تحترق,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,386,0,1.0,0.0,مافي اسمه رخيصات ذولي بنات بعدين يجي خنيـث ويستغلهم وبعدين يجي واحد مريض يسميهم رخيصات وبس والله,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,387,0,1.0,0.0,ناقصات عقل بسبب شهادتها تعادل شهادة الرجل وأيضا بسبب عاطفتها حسب ماقرأت ناقصات دين بسبب الحيض والدوره الشهريه والحمل وهي معذورة الله انها لاتصلي ولاتصوم الظروف الثلاثه ولاكن عليها قضاء الصوم فقظ,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,388,0,1.0,0.0,نسوية امرأة امرأة نسويه,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,389,0,1.0,0.0,يتطلب الوصول للعدالة للنساء الناجيات النظر موضوع العنف الجنسي منظور هيكلي يأخذ تداخل العوامل والكلفة السياسية والاقتصادية والاجتماعية والثقافية للعنف الجنسي والمجتمعات,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,390,0,1.0,0.0,حكت العنف الممارس المرأة واحد تنين انا بدافع وجهة نظرها انا بحترم حكت منظورها الشخصي حكت انا هيك بشوف تشوف تشوف هيي حرة انا يلي حكته بالفيديو واجب احترام رأيها لانه فرضته اذت,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,391,0,1.0,0.0,والله بنتسابق نسويه,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,392,1,0.0,1.0,فعلا النسويات متمردات يريدون حماية الاطفال التعرض المبكر للجنس زواج الاطفال يعترضون خيانة الزوجة لعنهم الله ندعم الذكوريين فقط فنحن قوم نمارس الجنس الاطفال نخون زوجاتنا نغتصب الأسيرات ننكح الاخضر اليابس يعارض شهوات قضيبنا نجعله عدوا لله,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,393,0,1.0,0.0,نطالب الداخلية بعودة الدوريات الراكبة شوارع مصر تزامنا بداية العام الدراسى لمنع التحرش والمعاكسات والسرقات,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,394,1,0.33,0.67,التسلط اهل صار شيئين جعلهم متسلطات وقوف القانون الدولي بالوقوف صفها واضعاف الرجل ضعف الغيرة والرجولة والقوامة كصفة الرجل وحلول مظاهر الدياثة محلها,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,395,0,0.67,0.33,ناقصات عقل وقادرات سلب عقلك بأكمله فكيف اكتمل لعلها رحمة الله,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,396,1,0.33,0.67,يالله ايش المعلمات وقحات,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,397,1,0.33,0.67,والله الي اشوفه انه مركز اخص بحسابه سعوديات الله ياخذه ويحرمه اغلى مايملك الكلب مايتوب كلامه وقذفه ومحسني انه سعودي ولوانه سعودي فهو يهين امه وخواته ويذم فيهم ويقذهم بنهايه يحب بلده كيفكم هالفتنه تنشال الله ياخذ النسويات والذكورر كانكم وباء علينا وربي,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,398,1,0.0,1.0,سدو حلقها القرده يعني الواحد لازم يكون عنده ثقه بنفسه يقعد يتفسخ وينزل شكله شرط انتي رخيصه كلهم رخيصات زين الوجه يوم تستعرضينه اكلتيها تنمر وادعمك حصحص التنمر استمري,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,399,1,0.33,0.67,شدو حيلكم لين ينقطع السعوديات مستحيل يطالبون بإسقاط الولايه مين وراك عشان تعبون رووس بناتنا المراهقات,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,400,0,1.0,0.0,يعاقب بالسجن مدة تزيد سنة وبغرامة تزيد 500 ألف ريال بإحداهما يقوم بالمساس بالحياة الخاصة طريق إساءة استخدام بتصوير الرجل المرأة وهي تقود السيارة بالهواتف النقالة المزودة بالكاميرا حكمها,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,401,0,1.0,0.0,يحاول يقنعك أنه بيحب المرأة المتحررة,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,402,1,0.33,0.67,البشرية تترك مرضا فتاكا وخصصت يوما يوم السل يوم السرطان ويوم المرأة العالمي,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,403,0,1.0,0.0,سمعتها تتحدث قيادة المرأة للعربة تقول أصبحت ماما تقود السيارة مثل بابا صغيراتي عهد الملك سلمان صارت المرأة قادرة شيء بسيط الحديث عنه مؤلم كونه حدث طبيعي الوقت كنت سعيدة بسماع شيء كهذا,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,404,1,0.0,1.0,النساء غييير والنسويات غيير ترا المجتمع مليان بالنساء الصالحات الطبيعيات السوي اما النسويات منحطات متخلفات وكثير منهم موجود تويتر فقط يطبقون اجنده معينه وجود ارض الواقع انكر المراهقات المتأثرات بهذا الفكر اذا اسرتها صالحه مصيرها تكبر وتعقل,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,405,0,1.0,0.0,وانتي منو كلج النسويات يعارضن الدين شدخل بهذا,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,406,1,0.33,0.67,النسويات قاموا يقتلون القتيل ويمشون بجنازته,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,407,1,0.33,0.67,اكثر يحارب حقوق المرأه المتحرره الحره الي عايشه حياتها بالطول والعرض الي مايطبق عليها الموروث,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,408,0,1.0,0.0,يجب تعلموا أول النسوية مقسمة أنواع بحسب الحق تحتاجه أنثى فهناك نسويات متدينات يطالبن بحقوقهن كفلها الدين وتم حرمانهن النهاية النسويات رغم اختلاف انواعهن يتفقن ويدعمن بعضهن محاربة الظلم والعنصرية,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,409,0,0.67,0.33,عجبا لزمان نرى نساء العرب المسلمين سافرات ونساء الغرب المعتنقات للإسلام مؤخرا محجبات فينا المسلمة الصادقة فينا المسلمة المزيفة,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,410,1,0.0,1.0,٩٩.٩ كلهم سفراء رجال وقالت راحت صدق قال ناقصات عقل ودين,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,411,0,1.0,0.0,طيب خلينا نقول امريكا مثلا مجتمع منفتح وعلى الحقوق الي عندهم يحاربون ويطالبون بأكثر لانهم يدرون النساء يستحقون الافضل مايحتاج احد يوعيهم الشيء ولله انا كنت طفله وانا اتأمل حولي وكيف النساء مظلومات ماكان وقتها نسويات احد يعلمني,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,412,0,1.0,0.0,مستحيل ادخل تويتر واطلع انسانه طبيعيه الان اللي يصير بحق النساء يضيق الخلق ويخليني اكل نفسي حرام عايشين هالعيشه ذنبهم تنحسر حياتهم شرف غلطه صارت عشان تحت حكم ازباب اولياء الامور الارهابين مايعرفون شرع الله همهم يعبدون كلام الناس الله ياخذ هاذي البقعه,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,413,1,0.0,1.0,يوم يوم بيثبت حديث ناقصات عقل ودين,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,414,0,1.0,0.0,تلقه متحرش بممرضه وبلغت ونسجن وطلع يعبر حقده وقهره وحده دعست علي وجه عشان مسوي حملة تشوية ويبث حقده دخله فاسدات صالحات اكيد وحده دعست علي وجه,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,415,0,0.67,0.33,تعبت اذا اسخخفف نسويه بحياتنا الطبيعيه بيصير ياخي ابلعو عااد,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,416,0,1.0,0.0,النسويه مرأه المراه نسويه,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,417,1,0.0,1.0,جلاد الفسويات الفسوييين,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,418,0,1.0,0.0,مافي اسمه الوظيفه للمرأه اساسي النساء شقائق الرجال وكل منهم مطلوب اعمار الارض والعمل والانتاج وتحريم الاختلاط مدري مين ابتدعه ايه القران مكتوب حرام الاختلاط زمن الرسول والناس مختلطين وبالحرم نختلط والكره الارضيه بكبرها مختلطه,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,419,0,0.67,0.33,امرأة تقود سيارة بسرعة عالية ورجل جاءها بالاتجاه المعاكس بنفس السرعة فصاح عليها بقرة ... فمدت رأسها شباك السيارة وصاحت ثور ... وخلال ثواني اصطدمت المرأة ببقرة وتحطمت سيارتها دائما تسيء فهم احد قبل تتأكد الهدف الرجال أراد النصيحة فيد بيهن النصح,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,420,0,1.0,0.0,يربون العيال انهم افضل البنات ومربين عيالهم البنات ناقصات عقل ودين ولما يقولون البنت انتي حقك مكانك المطبخ هالشي المملكه بكثير اماكن,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,421,1,0.0,1.0,طبعا قال مربيات الاجيال قال مفسدات الاجيال المطالبين بالاشياء المحرمة الفسويات,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,422,0,1.0,0.0,لاحول ولاقوه الا بالله علامات قيام الساعه الصغرى الظلم والقسوه بالذات النساء يرجع عليهم الظلم وبقوه ربي ياخذ حقهم يارب,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,423,0,0.67,0.33,يبه تخيل بعضهم يطالبون بإسقاط الولاية عشان لايتحكم فيهم أوليائهم يبه مايضيعون أبوهم يايبه صدق جعلني أموت طالبت بحق ضدك ياضي عيني فوالله أحبك أحد يسواك,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,424,0,0.67,0.33,انا اصلا احارب المتبرجة لأن حسابها ربنا انا احارب اللي تحارب الحجاب والنقاب كيفكم تتبرجون وتبغون البنات يصيرون مثلكم متبرجات فهمتي كيفكم اقليات,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,425,0,0.67,0.33,الأنبار تفرضه السنة رحتلهم زيارة اكو سافرات قليل,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,426,1,0.0,1.0,عذولا الجيل القديم الحين نصهم داشرات اكثرهم اكثرهم خربانين يبو زواج اصلا ليه بنت ابوها يتشرططط ويقطعون جدفك اخرتها تجيك وحده الجن ينفر حسبي الله ونعم الوكيل,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,427,0,0.67,0.33,حقوق المرأة محفوظه ابن الحلال بالدين الاسلامي الصحيح ... دينجية الوقت رجعوا المرأة لعصر الجاهليه وخلوها عبده للمجتمع الي خلقوا حررها الاسلام قبل اكثر ١٤٠٠ سنه,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,428,1,0.33,0.67,أفا طلعتوا صايعات,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,429,0,1.0,0.0,لقيت تجاوب بسالفه الابلاغ عالحسابات بلغت عحسابين نسويات وحده تسب الدين والثانيه تسمي التحرش بالاطفال ميول وقفلوا حساباتهم جميل صراحه لاتبخلون هالعينات النجسه اللي تسئ للدين تنشر عهرها بتويتر,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,430,1,0.33,0.67,وين اكو زوج متسلط انتن متسلطات,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,431,1,0.0,1.0,محد بينكر انه افضل واحد يجلد المتفصخات الا اسمتر وحش واقهر الفسويات,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,432,0,1.0,0.0,شباب عبالهم البنات كلهن صايعات الا خواتهم العشره المبشرين بالجنه,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,433,0,1.0,0.0,نصيحتي اقرا الادب العربي ماقبل الجاهليه ستجد ابيات شعرهم يخلد تاريخهم تذكر الامور اما قضية توريث النساء فطبيعي الرجال كانوا يموتوت بالحروب ولازم الواحد ياخذ نساء اخوه عنده يرعاهم وهي شيم العرب مافيها اهانه,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,434,0,0.67,0.33,فجأة الدكتورة تقول تحطوا صور حريم سافرات إحنا بمحاضرة,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,435,0,1.0,0.0,احترامي لإجابتك السائل يحتاج مستند تعميم إجابه طريق تغريده حسب أسمع أقرب الناس كثير مديرات المدارس متسلطات لذلك ينفع معها مثل الكلام,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,436,0,1.0,0.0,المشكل ماكانش متحررات الجزائر,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,437,0,1.0,0.0,أنواع العنف المرأة قدر جريمة,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,438,0,1.0,0.0,طيب النسوية المساواه الحقوق حافظه فاهمه,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,439,1,0.0,1.0,عاهرات مصريات هنديات رهف ابوها سعودي أصل مصري سمالوط طيب المصرية قلة الحفلات العري فبلدها رايحة تتعرى عندكم,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,440,0,1.0,0.0,انا اليوم سافرات,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,441,0,1.0,0.0,امسكي الخدمه انا قريت النسويات بدأ حملتهم الغرب وصل اطرافه لين كمامتك,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
ArMIS,train,442,1,0.0,1.0,نشتي النواشط اليمن يناصرنه المنقبات اليهوديات حرام مايوقفن معاهن لانهن اصلا مضطهدات ويشتين يوقعين نواشط اعرافنا يابطله معروفه ولغيركم النساء عوره فقط شيئين الزوج القبر لانه اذا اعطيناكن الحرية ايوقعين مثلش صايعات قدها غريزه عندكن,ar,"Ann1,Ann2,Ann3",0.9156323571673304,0.8863521055301877
